Date,Country,US_Region,State,State_Code,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Sales_Rep_ID,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0002,US-REP-6D05DB,No,190972,186198,2984,149,183333,74479,116493,4774,30,9167,3056,64.0
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0002,US-REP-6D05DB,No,173929,169581,2485,124,166972,67832,106097,4348,25,8349,2783,69.99
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0002,US-REP-6D05DB,No,156429,152518,2058,102,150172,61007,95422,3911,21,7509,2503,76.01
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0002,US-REP-6D05DB,No,142912,139339,2748,137,137196,50019,92893,3573,27,6860,2287,52.01
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0002,US-REP-6D05DB,No,130824,127553,2256,112,125591,45788,85036,3271,23,6280,2093,57.99
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0002,US-REP-6D05DB,No,127314,124131,1989,99,122221,44560,82754,3183,20,6111,2037,64.01
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0002,US-REP-6D05DB,No,115953,113054,1656,82,111315,40584,75369,2899,17,5566,1855,70.02
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0002,US-REP-6D05DB,No,104286,101679,1372,68,100115,36500,67786,2607,14,5006,1669,76.01
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0002,US-REP-6D05DB,No,107184,104504,2061,103,102897,46089,61095,2680,21,5145,1715,52.01
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0002,US-REP-6D05DB,No,98118,95665,1692,84,94193,42191,55927,2453,17,4710,1570,57.99
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0002,US-REP-6D05DB,No,95486,93099,1492,74,91667,41059,54427,2387,15,4583,1528,64.0
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0002,US-REP-6D05DB,No,86964,84790,1242,62,83485,37395,49569,2174,12,4174,1391,70.02
2025-01-01,United States,Northeast,New York,NY,Buffalo,42.8864,-78.8784,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0002,US-REP-6D05DB,No,78215,76260,1029,51,75086,33632,44583,1955,10,3754,1251,76.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0003,US-REP-BF19C7,No,226502,221972,4356,217,217442,88336,138166,4530,44,10872,3624,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0003,US-REP-BF19C7,No,207344,203197,3575,178,199050,80864,126480,4147,36,9953,3318,58.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0003,US-REP-BF19C7,No,201781,197745,3153,157,193710,78695,123086,4036,32,9685,3228,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0003,US-REP-BF19C7,No,183774,180099,2625,131,176423,71672,112102,3675,26,8821,2940,70.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0003,US-REP-BF19C7,No,165284,161978,2175,108,158673,64461,100823,3306,22,7934,2645,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0003,US-REP-BF19C7,No,151001,147981,2904,145,144961,52850,98151,3020,29,7248,2416,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0003,US-REP-BF19C7,No,138230,135465,2383,119,132701,48380,89850,2765,24,6635,2212,58.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0003,US-REP-BF19C7,No,134521,131831,2102,105,129140,47082,87439,2690,21,6457,2152,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0003,US-REP-BF19C7,No,122516,120066,1750,87,117615,42881,79635,2450,18,5881,1960,70.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0003,US-REP-BF19C7,No,110189,107985,1450,72,105781,38566,71623,2204,14,5289,1763,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0003,US-REP-BF19C7,No,113251,110986,2178,108,108721,48698,64553,2265,22,5436,1812,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0003,US-REP-BF19C7,No,103672,101599,1787,89,99525,44579,59093,2073,18,4976,1659,58.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0003,US-REP-BF19C7,No,100891,98873,1576,78,96855,43383,57508,2018,16,4843,1614,64.02
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0003,US-REP-BF19C7,No,91887,90049,1313,65,88212,39511,52376,1838,13,4411,1470,69.98
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0003,US-REP-BF19C7,No,82642,80989,1087,54,79336,35536,47106,1653,11,3967,1322,76.03
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0003,US-REP-A735D3,No,202234,199200,3889,194,194145,78871,123363,3034,39,9707,3236,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0003,US-REP-A735D3,No,185129,182352,3192,159,177724,72200,112929,2777,32,8886,2962,58.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0003,US-REP-A735D3,No,180162,177460,2815,140,172956,70263,109899,2702,28,8648,2883,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0003,US-REP-A735D3,No,164084,161623,2344,117,157521,63993,100091,2461,23,7876,2625,70.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0003,US-REP-A735D3,No,147575,145361,1942,97,141672,57554,90021,2214,19,7084,2361,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0003,US-REP-A735D3,No,134822,132800,2593,129,129429,47188,87634,2022,26,6471,2157,51.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0003,US-REP-A735D3,No,123419,121568,2128,106,118482,43197,80222,1851,21,5924,1975,58.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Snacks,NutPop,SNK-NP-100G,100G,US-D-0003,US-REP-A735D3,No,120108,118306,1877,93,115304,42038,78070,1802,19,5765,1922,63.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0003,US-REP-A735D3,No,109389,107748,1563,78,105013,38286,71103,1641,16,5251,1750,69.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0003,US-REP-A735D3,No,98383,96907,1295,64,94448,34434,63949,1476,13,4722,1574,75.97
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0003,US-REP-A735D3,No,101117,99600,1945,97,97072,43480,57637,1517,19,4854,1618,51.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0003,US-REP-A735D3,No,92564,91176,1596,79,88861,39803,52761,1388,16,4443,1481,58.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0003,US-REP-A735D3,No,90081,88730,1408,70,86478,38735,51346,1351,14,4324,1441,63.98
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0003,US-REP-A735D3,No,82042,80811,1172,58,78760,35278,46764,1231,12,3938,1313,70.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,General Trade,Mass,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0003,US-REP-A735D3,No,73787,72680,971,48,70836,31728,42059,1107,10,3542,1181,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0003,US-REP-933819,No,225126,216121,4329,216,216121,87799,137327,9005,43,10806,3602,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0003,US-REP-933819,No,206086,197843,3553,177,197843,80374,125712,8243,36,9892,3297,58.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0003,US-REP-933819,No,200556,192534,3134,156,192534,78217,122339,8022,31,9627,3209,63.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0003,US-REP-933819,No,182658,175352,2609,130,175352,71237,111421,7306,26,8768,2923,70.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0003,US-REP-933819,No,164280,157709,2162,108,157709,64069,100211,6571,22,7885,2628,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0003,US-REP-933819,No,150084,144081,2886,144,144081,52529,97555,6003,29,7204,2401,52.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0003,US-REP-933819,No,137390,131894,2369,118,131894,48086,89304,5496,24,6595,2198,57.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0003,US-REP-933819,No,133704,128356,2089,104,128356,46796,86908,5348,21,6418,2139,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0003,US-REP-933819,No,121772,116901,1740,87,116901,42620,79152,4871,17,5845,1948,69.98
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0003,US-REP-933819,No,109520,105139,1441,72,105139,38332,71188,4381,14,5257,1752,76.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0003,US-REP-933819,No,112563,108060,2165,108,108060,48402,64161,4503,22,5403,1801,51.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0003,US-REP-933819,No,103043,98921,1777,88,98921,44308,58735,4122,18,4946,1649,57.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0003,US-REP-933819,No,100278,96267,1567,78,96267,43120,57158,4011,16,4813,1604,63.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0003,US-REP-933819,No,91329,87676,1305,65,87676,39271,52058,3653,13,4384,1461,69.98
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0003,US-REP-933819,No,82140,78854,1081,54,78854,35320,46820,3286,11,3943,1314,75.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0003,US-REP-1D8D78,No,214368,209009,4122,206,205793,83604,130764,5359,41,10290,3430,52.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0003,US-REP-1D8D78,No,196237,191331,3383,169,188388,76532,119705,4906,34,9419,3140,58.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0003,US-REP-1D8D78,No,190972,186198,2984,149,183333,74479,116493,4774,30,9167,3056,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0003,US-REP-1D8D78,No,173929,169581,2485,124,166972,67832,106097,4348,25,8349,2783,69.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0003,US-REP-1D8D78,No,156429,152518,2058,102,150172,61007,95422,3911,21,7509,2503,76.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0003,US-REP-1D8D78,No,142912,139339,2748,137,137196,50019,92893,3573,27,6860,2287,52.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0003,US-REP-1D8D78,No,130824,127553,2256,112,125591,45788,85036,3271,23,6280,2093,57.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0003,US-REP-1D8D78,No,127314,124131,1989,99,122221,44560,82754,3183,20,6111,2037,64.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0003,US-REP-1D8D78,No,115953,113054,1656,82,111315,40584,75369,2899,17,5566,1855,70.02
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0003,US-REP-1D8D78,No,104286,101679,1372,68,100115,36500,67786,2607,14,5006,1669,76.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0003,US-REP-1D8D78,No,107184,104504,2061,103,102897,46089,61095,2680,21,5145,1715,52.01
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0003,US-REP-1D8D78,No,98118,95665,1692,84,94193,42191,55927,2453,17,4710,1570,57.99
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0003,US-REP-1D8D78,No,95486,93099,1492,74,91667,41059,54427,2387,15,4583,1528,64.0
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0003,US-REP-1D8D78,No,86964,84790,1242,62,83485,37395,49569,2174,12,4174,1391,70.02
2025-01-01,United States,Northeast,New York,NY,Albany,42.6526,-73.7562,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0003,US-REP-1D8D78,No,78215,76260,1029,51,75086,33632,44583,1955,10,3754,1251,76.01
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0004,US-REP-53E10F,No,300246,294241,5774,288,288236,117096,183150,6005,58,14412,4804,52.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0004,US-REP-53E10F,No,274852,269355,4739,236,263858,107192,167660,5497,47,13193,4398,58.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0004,US-REP-53E10F,No,267478,262128,4179,208,256779,104316,163162,5350,42,12839,4280,64.01
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0004,US-REP-53E10F,No,243607,238735,3480,174,233863,95007,148600,4872,35,11693,3898,70.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0004,US-REP-53E10F,No,219097,214715,2883,144,210333,85448,133649,4382,29,10517,3506,76.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0004,US-REP-53E10F,No,200164,196161,3849,192,192157,70057,130107,4003,38,9608,3203,52.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0004,US-REP-53E10F,No,183235,179570,3159,157,175906,64132,119103,3665,32,8795,2932,58.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0004,US-REP-53E10F,No,178318,174752,2786,139,171185,62411,115907,3566,28,8559,2853,64.01
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0004,US-REP-53E10F,No,162405,159157,2320,116,155909,56842,105563,3248,23,7795,2598,70.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0004,US-REP-53E10F,No,146065,143144,1922,96,140222,51123,94942,2921,19,7011,2337,76.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0004,US-REP-53E10F,No,150123,147121,2887,144,144118,64553,85570,3002,29,7206,2402,52.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0004,US-REP-53E10F,No,137426,134677,2369,118,131929,59093,78333,2749,24,6596,2199,58.01
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0004,US-REP-53E10F,No,133739,131064,2090,104,128389,57508,76231,2675,21,6419,2140,63.99
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0004,US-REP-53E10F,No,121804,119368,1740,87,116932,52376,69428,2436,17,5847,1949,70.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0004,US-REP-53E10F,No,109549,107358,1441,72,105167,47106,62443,2191,14,5258,1753,76.02
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0004,US-REP-F623C6,No,268077,264056,5155,257,257354,104550,163527,4021,52,12868,4289,52.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0004,US-REP-F623C6,No,245403,241722,4231,211,235587,95707,149696,3681,42,11779,3926,58.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0004,US-REP-F623C6,No,238819,235237,3732,186,229266,93139,145680,3582,37,11463,3821,63.99
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0004,US-REP-F623C6,No,217506,214243,3107,155,208806,84827,132679,3263,31,10440,3480,70.01
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0004,US-REP-F623C6,No,195623,192689,2574,128,187798,76293,119330,2934,26,9390,3130,76.0
2025-01-01,United States,Northeast,Massachusetts,MA,Boston,42.3601,-71.0589,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0004,US-REP-F623C6,No,178718,176037,3437,171,171569,62551,116167,2681,34,8578,2859,52.0
